gear_type,gearbox_type,material,module,teeth,load,speed,gear_ratio,heat_treatment,surface_finish,quantity,delivery_type,price
Bevel,Industrial,Alloy Steel,2.7488887604551646,105,9968.22857621223,2491.3362436719844,93.5797239824612,False,Polished,5,Urgent,84297.4
Spur,Aerospace,Cast Iron,4.285763897561831,77,3820.845811402349,3933.3764198552235,42.97932009155902,True,Honed,10,Urgent,39401.07
Worm,Automotive,Cast Iron,2.930987868785119,23,8844.8793370394,189.6954755516471,10.82998658424562,True,Ground,50,Normal,58719.4
Spur,Aerospace,Cast Iron,5.675029640311065,182,1775.3591041492755,4599.236073166816,64.84146973660552,False,Honed,100,Normal,26088.14
Worm,Marine,Steel,7.014604475239293,51,3438.3876372926816,3599.5263081462135,77.68435136514672,False,Polished,50,Normal,65503.46
Worm,Agricultural,Steel,8.196016394792673,12,1539.134496881663,4437.919727719295,69.45198638716273,False,Honed,1,Urgent,101891.24
Helical,Agricultural,Steel,3.048058272878793,69,6075.882761371101,4802.035072770812,72.77316369605731,True,Honed,1,Normal,62987.58
Spur,Agricultural,Steel,2.5025860513400096,142,6418.747271409235,1207.4180703709856,3.859179451514465,True,Honed,1,Urgent,57458.9
Bevel,Agricultural,Alloy Steel,1.1764307880569813,19,4589.689446678822,2933.869886564266,96.52744902660257,True,Honed,10,Urgent,96015.13
Bevel,Agricultural,Steel,3.052789915125184,101,7229.594391554876,2481.614257704145,27.153758397116874,False,Honed,25,Normal,60415.43
Spur,Agricultural,Alloy Steel,1.2151481724801663,86,8689.759299629126,2734.333620142988,41.97234602522568,False,Ground,25,Normal,43915.44
Bevel,Industrial,Cast Iron,4.1092678332015335,96,7787.937170098364,331.71699304640896,42.423850884156515,False,Polished,25,Normal,48972.25
Bevel,Automotive,Alloy Steel,2.3112377994703297,16,2492.457333553157,4578.530315199012,90.76880135819276,True,Ground,50,Normal,81209.1
Spur,Agricultural,Stainless Steel,6.219060384050058,37,3271.952624673039,4777.952494325327,74.63616417366923,True,Honed,50,Urgent,82408.4
Worm,Automotive,Steel,4.4535408354214585,96,3864.7378850526306,3457.109127378821,62.40043819770871,True,Raw,10,Urgent,75850.61
Spur,Agricultural,Stainless Steel,1.842268069636836,84,2117.285969366799,1365.5604346256816,12.87726363800914,False,Honed,1,Urgent,76906.22
Worm,Aerospace,Alloy Steel,4.598798167329347,156,3676.2387420570426,3957.311494516909,33.01956498002413,False,Honed,1,Urgent,85730.93
Bevel,Agricultural,Steel,2.8841330437106647,112,2456.6522009171204,3681.147769328171,49.68538316481098,False,Polished,5,Urgent,73146.15
Bevel,Marine,Stainless Steel,7.12159616206095,77,9957.705769040816,2915.4924559832666,12.375213810513921,True,Ground,5,Normal,89366.79
Bevel,Industrial,Steel,4.279926202936659,190,7854.178369845223,934.1735334791181,57.55946227027893,True,Ground,5,Normal,63104.3
Helical,Aerospace,Alloy Steel,2.3232700829363147,130,8614.168993109954,1085.7766206250499,22.21974969743116,True,Raw,50,Urgent,55050.38
Worm,Aerospace,Stainless Steel,4.146415591638579,58,9229.254278821541,2988.0841805815026,82.62443884981296,True,Raw,25,Normal,89181.02
Helical,Marine,Alloy Steel,3.0194050053716692,179,6683.509816823412,731.2414924272908,83.0649341918466,False,Raw,10,Normal,61267.82
Helical,Agricultural,Stainless Steel,8.162011014745474,103,1842.1680191267897,3647.255265475463,60.29563708427659,False,Honed,25,Normal,76041.95
Spur,Industrial,Cast Iron,9.850308043284507,38,7609.408087807871,1141.7404074934468,36.59066247889177,True,Ground,1,Urgent,46394.18
Helical,Aerospace,Cast Iron,1.229422501267907,51,254.55351960913413,4561.351080728893,5.410960799705455,False,Raw,5,Normal,36394.93
Spur,Industrial,Cast Iron,7.210181235837537,12,1220.981348185523,4508.653153339851,63.2698642617998,True,Polished,25,Urgent,39200.76
Spur,Aerospace,Cast Iron,3.3756205026113792,185,392.88613730362783,1538.6589284329718,78.67402179024332,False,Ground,1,Urgent,41257.79
Helical,Agricultural,Cast Iron,1.59767779482365,150,1440.9066511831725,508.59554543107714,79.24950914608203,True,Honed,5,Normal,53548.72
Worm,Aerospace,Alloy Steel,1.1291617862676415,178,7544.8419724473315,3095.9374406480756,48.96247815778904,False,Ground,25,Urgent,82838.24
Worm,Aerospace,Cast Iron,8.929087022911844,29,8866.257628468218,2297.2309223691545,14.901982265255207,False,Ground,25,Urgent,53559.98
Worm,Automotive,Alloy Steel,4.182458518700196,102,2860.518776572101,804.1736021793259,7.416582670635982,False,Ground,25,Normal,75940.98
Worm,Agricultural,Cast Iron,9.950895028815436,58,1279.3592461924193,2704.2592199185488,6.517279931581258,True,Ground,100,Urgent,44129.26
Worm,Marine,Steel,4.981394508671911,32,2802.300917698465,4964.348790166018,25.698283805573343,False,Raw,100,Urgent,61781.1
Helical,Marine,Cast Iron,2.6883797659423694,167,6506.426149185747,438.01628420875153,15.006975721665313,True,Polished,5,Urgent,45347.48
Helical,Agricultural,Steel,7.994292116702913,140,3567.0100987681203,1393.087390278899,17.71784088069075,False,Honed,50,Normal,50271.52
Bevel,Marine,Alloy Steel,9.338429947305688,25,9615.345638915609,2739.2099966664114,70.20028827894048,False,Ground,5,Normal,73354.48
Worm,Agricultural,Cast Iron,8.340589276979419,31,1396.6900847205654,3987.4702845375755,18.771216598312567,True,Ground,10,Normal,66677.7
Helical,Marine,Stainless Steel,7.7067931062477495,132,9904.390985564696,191.92948796272975,69.54117278483685,False,Raw,100,Normal,57560.02
Bevel,Automotive,Alloy Steel,4.012297250672516,184,223.271745333319,3690.5240335671983,35.80934201524698,True,Raw,5,Urgent,78113.61
Worm,Marine,Cast Iron,1.5804132750553843,166,4571.760360716915,785.4293605165941,77.70307581442569,False,Ground,25,Normal,43257.79
Spur,Aerospace,Alloy Steel,2.811694137040808,133,2592.93655448803,4170.329437362369,16.746373968896528,False,Polished,1,Normal,73134.41
Bevel,Agricultural,Stainless Steel,5.02129228822661,195,5706.226144337642,3491.662570793986,3.313208137841486,False,Honed,1,Normal,88874.88
Helical,Industrial,Cast Iron,9.605798830129636,63,1055.8532366126133,2336.9056541538407,9.832741093369632,True,Raw,25,Normal,42022.65
Spur,Industrial,Stainless Steel,7.505687617078188,79,8770.646463777388,4125.758045588094,96.64863838486434,True,Raw,50,Urgent,64506.74
Spur,Agricultural,Cast Iron,8.454547406514227,48,1451.6113640718406,3691.9385533898826,54.25706014016063,True,Polished,50,Urgent,39366.28
Spur,Automotive,Steel,3.495645072158284,93,5915.154391150569,3820.0016050477107,61.09604696730217,False,Raw,5,Urgent,56262.0
Bevel,Marine,Alloy Steel,7.1544072470815285,170,430.1339442399772,1521.3613156856275,96.73357294411012,True,Honed,5,Normal,112953.26
Helical,Automotive,Stainless Steel,8.761943290401968,60,3178.8217616900565,3135.152375250738,77.82458967260915,False,Ground,1,Urgent,90179.45
Spur,Industrial,Alloy Steel,5.314703634069261,192,1582.2567325397745,791.4196577541442,12.152583435395224,True,Honed,25,Urgent,63911.55
Worm,Agricultural,Stainless Steel,4.869026742076828,50,9780.681792875834,4122.217736447239,42.755488064528635,True,Honed,25,Urgent,134540.07
Spur,Agricultural,Alloy Steel,7.474640620886008,149,219.01153954104865,2681.0363928201687,82.31790646872071,False,Honed,5,Normal,69001.32
Spur,Automotive,Alloy Steel,6.039205176202716,148,3588.7138710783133,4141.929877313934,66.834363791717,True,Ground,10,Urgent,72423.31
Bevel,Automotive,Alloy Steel,9.938539748746395,103,3097.4831656288784,1134.668718822557,22.358657006951727,True,Polished,100,Urgent,81405.27
Bevel,Marine,Steel,4.825925206557055,152,6607.998556659356,738.673414955231,80.7650462825819,False,Ground,5,Urgent,57581.14
Helical,Aerospace,Cast Iron,2.5834894959248795,29,658.1418707957464,3475.9469700240393,56.324647148619775,False,Raw,100,Normal,29590.86
Worm,Aerospace,Steel,5.247415475076815,151,8125.115939604894,386.14788034089474,79.04343244499402,False,Polished,5,Normal,82711.21
Bevel,Marine,Alloy Steel,3.1168449378795824,83,4718.585587397475,1295.5311331969158,63.020039937921275,False,Polished,50,Normal,68179.41
Spur,Aerospace,Stainless Steel,6.05128438715051,16,4582.448450536822,4552.696872081488,46.82451107386048,True,Raw,100,Normal,49225.16
Helical,Industrial,Alloy Steel,2.1321729319415126,18,2345.2198157824814,750.5140465306764,73.12260531914237,True,Raw,5,Urgent,79722.72
Spur,Aerospace,Cast Iron,9.549786461942674,154,4951.462996301252,1940.2238567655013,86.69903833138093,False,Polished,5,Normal,33604.74
Spur,Marine,Steel,8.738405933861449,157,3702.545207820034,4733.35619706403,47.09096336388661,False,Raw,10,Urgent,39630.08
Bevel,Aerospace,Cast Iron,2.4000885739798337,49,2526.850718897462,198.01575797888017,3.948985242322249,False,Polished,1,Urgent,62877.84
Helical,Agricultural,Stainless Steel,2.5515363047230872,37,1769.802690372457,2282.044055907208,59.72926262722446,True,Raw,1,Normal,77482.02
Worm,Automotive,Cast Iron,5.611948070392149,177,7310.522121947763,3953.6501859031114,9.943316303699932,False,Polished,5,Urgent,72229.15
Worm,Industrial,Steel,7.955932483375526,70,1506.225436098731,4554.00398651865,33.12787666878401,True,Ground,25,Urgent,76516.78
Bevel,Agricultural,Stainless Steel,2.9717140210077653,63,1763.0217617947828,3704.326893090225,55.4284093566377,False,Ground,5,Normal,72342.76
Bevel,Agricultural,Cast Iron,1.5487454760357866,172,5813.006337906592,4453.11949230755,35.18199023947846,True,Raw,50,Urgent,32553.24
Helical,Marine,Steel,5.909808489243536,160,2338.1673224901506,268.40433878738367,28.812204619194617,False,Raw,10,Normal,49459.94
Worm,Automotive,Steel,7.22437402691809,156,4647.826922754339,589.3932785782158,2.991023006921589,True,Polished,5,Urgent,90724.57
Worm,Automotive,Alloy Steel,3.199289421634453,118,5573.881792783819,3714.8602410837852,27.657746349919037,False,Honed,1,Normal,99485.72
Worm,Industrial,Cast Iron,7.6579100897557435,73,2816.8545941201273,3791.3084360219495,39.09503888424759,True,Raw,5,Urgent,61647.37
Spur,Marine,Stainless Steel,9.555794064501479,70,3501.1870836080575,3065.8300789089126,29.735117306359644,False,Ground,100,Urgent,63705.74
Worm,Industrial,Alloy Steel,2.2336699841692558,13,2181.047587818219,3678.3548642979677,63.213451412847434,False,Raw,10,Urgent,76977.24
Spur,Aerospace,Cast Iron,5.599261587778257,36,4658.202442706699,4304.460289712837,66.91526365990657,True,Polished,10,Normal,43454.92
Helical,Agricultural,Cast Iron,1.5115775561342435,180,9924.759102440292,2772.864299690591,78.21043652162454,True,Polished,25,Normal,53356.04
Spur,Industrial,Stainless Steel,2.85994906507644,30,3690.847818596007,4741.889371487199,19.404597626168112,True,Raw,25,Normal,74041.15
Helical,Agricultural,Alloy Steel,1.8083741811496594,177,6567.970754511038,3501.76448763847,62.273777392869775,True,Raw,25,Normal,49123.85
Worm,Marine,Alloy Steel,4.636059607721823,36,6395.355065091382,2412.7122176874122,43.575899097145395,True,Honed,5,Urgent,130439.61
Worm,Aerospace,Stainless Steel,8.38748611337282,178,7886.170145206496,2165.4388062447088,32.965428458319295,True,Honed,1,Normal,145898.07
Helical,Marine,Alloy Steel,6.194174054696032,15,7147.9925287792785,3775.817298250973,48.79469258681202,False,Polished,50,Urgent,61489.48
Bevel,Aerospace,Steel,3.0032635344888767,14,216.61936632296866,3189.2991663862717,48.64815550160252,False,Honed,1,Normal,57255.7
Helical,Aerospace,Stainless Steel,1.3609958238615079,173,3161.249215786356,4105.472505349382,64.29767458863643,True,Ground,10,Normal,69923.76
Bevel,Agricultural,Cast Iron,5.980583757580776,117,8715.311430991413,3926.832686945653,56.362619124188534,True,Raw,1,Normal,52707.84
Spur,Marine,Stainless Steel,2.195170434915139,149,5441.547163913535,2668.59320920218,63.496169030099665,False,Raw,5,Urgent,77915.68
Spur,Marine,Steel,4.084606246273815,124,1131.818453267704,4733.938772445306,98.06893887643292,True,Polished,25,Urgent,35283.23
Spur,Industrial,Stainless Steel,5.591730330222454,38,2833.7551879738776,3550.860609249705,81.23604700574481,False,Raw,1,Urgent,61327.18
Worm,Marine,Cast Iron,9.133592821175732,123,2905.522541396559,1084.113979833545,29.913762217429948,False,Ground,10,Normal,49037.7
Spur,Industrial,Cast Iron,1.7364099437984528,101,8744.455808471788,3130.5871506231965,53.81516959213726,False,Polished,10,Normal,35566.14
Bevel,Automotive,Stainless Steel,7.017468330401475,140,5578.672583598815,1088.8839737924102,23.706739630705226,True,Raw,50,Urgent,86802.16
Spur,Automotive,Stainless Steel,1.1267315695439066,55,6122.403846369456,2838.3615464782447,52.36990679253882,False,Ground,1,Urgent,77699.69
Helical,Automotive,Steel,6.6691769712426625,63,3733.9404369404115,3970.6788162395296,71.49615384799333,True,Polished,5,Normal,51731.51
Helical,Marine,Steel,5.963792403975343,164,697.0728018415482,4081.276177198327,7.511312026358393,True,Ground,10,Urgent,55225.96
Worm,Marine,Cast Iron,8.306799580810608,76,844.9580016681076,3289.0425891012055,14.605010715019928,True,Raw,50,Urgent,52476.06
Helical,Industrial,Alloy Steel,5.7849622557803135,22,4261.7871621148315,3938.200242605788,1.723752283551697,False,Honed,100,Normal,60060.96
Bevel,Aerospace,Alloy Steel,4.173549397535237,79,1857.1893962549968,2413.954666336607,38.4880979149089,False,Polished,10,Urgent,79794.82
Spur,Industrial,Alloy Steel,3.184757841954039,132,1132.199339390515,2798.2136408545757,76.96421252876878,False,Raw,50,Urgent,49587.4
Worm,Automotive,Alloy Steel,1.767247676038657,88,2696.211093828675,4410.074199266948,45.50206930129779,True,Polished,10,Urgent,106135.71
Spur,Industrial,Cast Iron,5.811514068667881,26,7446.258969946699,2516.0951865759935,57.50751223573276,False,Polished,5,Normal,30952.04
Spur,Aerospace,Alloy Steel,8.994897339837117,68,822.8812135315812,1819.55253433651,59.39719563140137,False,Polished,5,Normal,58711.24
Bevel,Marine,Alloy Steel,5.632700445601205,85,4537.436501454676,4005.2635901831527,9.864513914169946,False,Ground,10,Normal,75783.38
Helical,Industrial,Stainless Steel,7.651925717193031,75,8278.262879683884,347.3211187827574,18.271259089190128,False,Polished,100,Normal,60551.63
Helical,Automotive,Alloy Steel,3.6859144439581804,22,2752.455669891235,4795.949384992374,91.60620836191764,False,Honed,100,Urgent,63148.74
Spur,Automotive,Stainless Steel,5.03317773887291,132,3088.5547307810834,1766.3194366872276,46.41239082045172,True,Raw,25,Urgent,54882.64
Worm,Marine,Cast Iron,3.9214288310133827,136,8853.65205817963,3185.119184121212,42.44264761162707,True,Ground,5,Urgent,86112.88
Helical,Industrial,Stainless Steel,1.9833950021940765,159,6535.03544461122,3458.7307361546686,75.34766284900653,True,Polished,5,Normal,90601.95
Worm,Aerospace,Steel,4.7528974295515445,41,7997.349741824754,771.6830207417719,5.474126274006076,True,Polished,50,Urgent,86475.52
Helical,Marine,Stainless Steel,7.878585086534947,21,2963.121743783973,4132.015209121135,84.23735353599533,True,Raw,50,Urgent,72630.7
Worm,Industrial,Alloy Steel,4.5547749959006545,65,9968.11728967266,2903.353497593354,67.37309653256001,False,Ground,1,Urgent,110645.3
Bevel,Agricultural,Stainless Steel,6.851612999964406,197,1494.8740621087757,1706.850225931627,15.347472618314175,True,Ground,1,Urgent,124163.25
Worm,Automotive,Stainless Steel,7.827539356457742,168,9623.177167282425,4268.360774391324,7.427503433565203,False,Polished,5,Normal,117824.73
Bevel,Aerospace,Cast Iron,3.904626044946904,140,9030.781279601697,3162.8938535572884,1.2859625135247361,False,Ground,100,Urgent,43288.27
Bevel,Aerospace,Cast Iron,8.177631036449291,69,5563.757026141569,3950.313033008471,30.121126816797712,False,Honed,5,Normal,50080.32
Worm,Aerospace,Alloy Steel,4.050331452727386,160,5894.435151575758,4962.317905622577,33.1552057275158,False,Polished,10,Normal,91903.89
Bevel,Automotive,Steel,3.3049635441441048,154,7772.973996925067,738.3544024282863,18.50390733389393,True,Polished,25,Normal,56951.67
Spur,Industrial,Steel,3.0020155098387855,172,3137.142851301399,3773.022770603032,29.42193010684756,False,Ground,10,Urgent,49319.64
Bevel,Marine,Stainless Steel,2.7991373115235536,177,5321.9508423397065,3812.5879446792865,56.64174181915928,False,Honed,100,Normal,72599.94
Helical,Industrial,Steel,7.634116655320571,158,9033.520357922096,4385.979353960457,12.173071229892026,True,Honed,100,Normal,49362.34
Worm,Marine,Cast Iron,8.98758334951226,143,775.6654686251247,2099.5207172731616,20.91276746524545,False,Polished,5,Urgent,55715.64
Spur,Aerospace,Alloy Steel,3.075836267667603,87,9064.733826636473,4361.291439372038,56.637050176163484,False,Honed,50,Urgent,58833.4
Worm,Industrial,Alloy Steel,1.7671626801653855,100,7314.901598963549,3235.4278648887985,70.74282403150632,False,Honed,1,Urgent,116181.08
Helical,Aerospace,Cast Iron,3.8239027865959456,109,7721.463806500728,436.98364438709683,93.19580446011247,True,Honed,100,Normal,39994.37
Helical,Agricultural,Alloy Steel,6.920625150292228,92,740.7092200342836,254.43207648684094,51.54485172021996,False,Polished,25,Urgent,80807.64
Helical,Aerospace,Stainless Steel,4.31668083003435,197,1958.7910221592733,2459.2785276577565,12.209198616302942,False,Raw,50,Urgent,69565.97
Bevel,Aerospace,Alloy Steel,5.942588852900969,81,9260.091813390842,3950.5771529663434,59.561293956597886,True,Polished,5,Normal,85634.93
Bevel,Marine,Steel,7.698744691076758,23,1328.1093398840198,1982.7344755716822,99.5409712010256,True,Raw,25,Urgent,58503.67
Worm,Agricultural,Alloy Steel,4.676306780395437,138,6348.710270225526,4273.977544538217,88.42338758030519,True,Honed,100,Urgent,81737.73
Worm,Aerospace,Alloy Steel,9.997253482340753,90,7848.656241956126,2511.3978804560215,78.23610164115897,False,Honed,25,Urgent,88743.78
Spur,Aerospace,Cast Iron,3.6815433421195225,156,2389.6920425953367,228.81352005003487,73.72501063840835,False,Polished,1,Urgent,47076.32
Spur,Agricultural,Cast Iron,9.804235166853553,140,7018.023091719295,4870.958794278942,75.8000007481877,True,Polished,25,Normal,29653.65
Worm,Agricultural,Steel,2.8272669870980254,25,749.2074816228865,2499.097646552981,9.980153816124693,False,Ground,5,Urgent,80945.92
Bevel,Industrial,Cast Iron,1.998385689378608,130,5037.807190122164,3285.6662873090095,52.49772847561101,True,Ground,1,Normal,54620.54
